,SP500,Oil,Gold,NaturalGas
2014-03-20,0.005839516800691724,-0.01022738556250613,-0.014115898959881079,-0.009029345372460473
2014-03-21,-0.0038804913927051876,0.002909309791332193,0.008666164280331623,-0.013667425968109215
2014-03-24,-0.004135372454453501,0.0008002400720215075,-0.012327231976092645,0.020785219399538146
2014-03-25,0.0047454956464023645,-0.00389805097451279,-0.005484114977307164,0.024886877828054432
2014-03-26,-0.007192261180676618,0.009532410194661889,-0.00019015021867274662,-0.019867549668874163
2014-03-27,-0.0021083940862183237,0.006361196700129135,-0.014834537847090101,-0.011261261261261368
2014-03-28,0.004930161244200093,0.004740740740740712,0.0005791505791505891,0.02505694760820054
2014-03-31,0.008194514896837646,-0.0015727907205348446,-0.0013505691684352339,-0.004444444444444362
2014-04-01,0.006630724936073751,-0.018509402382593243,-0.005795981452859311,-0.02008928571428592
2014-04-02,0.003346810404373235,-0.0009027986758952666,-0.001943256898562007,0.0
2014-04-03,-0.0013239636088802076,0.0069277108433736245,0.002531152647974988,0.02733485193621865
2014-04-04,-0.011821928423561667,0.008674842955429085,0.004855311711011945,-0.0044345898004433115
2014-04-07,-0.011051675255783433,-0.007216291024120136,0.004252029377657562,0.020044543429843964
2014-04-08,0.004122909064130598,0.02130837399183494,0.012124711316397141,-0.0021834061135370675
2014-04-09,0.01075106836759776,0.009554450619089438,-0.0038030043734550434,0.02188183807439814
2014-04-10,-0.021005831080507686,-0.0017382906808304233,0.008971177705669131,0.0
2014-04-11,-0.009008681717404876,0.002998935861468599,-0.0032160423760877466,0.0
2014-04-14,0.00787823565963297,0.0035686728395061262,0.005503890681343604,-0.0064239828693790635
2014-04-15,0.00688745452796824,-0.0033637674195098333,-0.009815024537561334,0.010775862068965747
2014-04-16,0.010477937581619079,9.643201542908209e-05,-0.009531071292413262,-0.0106609808102347
2014-04-17,0.0013968358755478416,0.0059782084659145696,0.00019245573518089643,0.0
2014-04-18,,,,
2014-04-21,0.003487039670366343,0.0001916994153168261,,0.02586206896551735
2014-04-22,0.004544602640167206,-0.02549113560134164,-0.006542235905329985,0.0
2014-04-23,-0.0023418156100685206,-0.002163437899498466,-0.0056168894053845175,0.010504201680672232
2014-04-24,0.0020273862624562433,0.007194244604316502,0.0,0.0
2014-04-25,-0.008198793984769082,-0.013209393346379716,0.008375535644721488,0.004158004158004269
2014-04-28,0.003166992732845264,0.002776400594943107,0.0059880239520957446,-0.022774327122153326
2014-04-29,0.004655400172284052,0.004251952931869862,-0.009408602150537626,0.01271186440677985
2014-04-30,0.00298265805382969,-0.014671130366285978,0.0017445241325837468,0.0020920502092049986
2014-05-01,0.00010636170525168964,-0.0037973418606974674,-0.00696594427244579,0.0
2014-05-02,-0.0014337379046350796,0.004012438559534592,0.001558846453624252,-0.012526096033402823
2014-05-05,0.0019141292445605806,-0.0034968528324508252,,0.0
2014-05-06,-0.00870364648410693,0.0007018247443353332,0.018287937743190597,0.014799154334038
2014-05-07,0.005889150785671093,0.012523795210900746,0.0019105846388995928,0.004166666666666874
2014-05-08,-0.0010647197843043354,-0.005343360379972406,-0.015064836003051085,-0.010373443983402675
2014-05-09,0.0014921076108862508,-0.0019896538002387443,-0.0017424975798644438,-0.037735849056603765
2014-05-12,0.009735887975446333,0.005681818181818343,0.002909231962761938,-0.015250544662309462
2014-05-13,0.0008958383016697269,0.011101199325998623,0.0,-0.011061946902654829
2014-05-14,-0.004737855267814339,0.006077835506322904,0.005801585766776363,0.0
2014-05-15,-0.008780210697535318,-0.008671928286076214,0.0026917900403768957,-0.01118568232662187
2014-05-16,0.003468602019098821,0.005602516217810161,-0.007670182166826467,0.0
2014-05-19,0.0036692751702742665,0.006255497996285886,0.005603864734299524,0.02714932126696845
2014-05-20,-0.006305045556222799,-0.0014570179698883967,-0.00730207532667182,-0.0022026431718060735
2014-05-21,0.008424441319011766,0.01468871595330734,0.00038714672861006605,0.008830022075055233
2014-05-22,0.0024321855130695624,-0.0026843063944013146,0.0019349845201237503,0.0
2014-05-23,0.004008739303255293,0.0094203595116793,-0.0019312475859405431,-0.03719912472647702
2014-05-26,,,,
2014-05-27,0.006146407236385931,-0.002190267593562556,-0.00696594427244579,0.0
2014-05-28,-0.0007308340023719495,-0.013456766558503475,-0.013834762275915846,0.036363636363636154
2014-05-29,0.005172735160508424,0.008609848118409591,-0.00889152341434496,0.015350877192982448
2014-05-30,0.0016114283455344047,-0.00824860924611548,0.0,-0.030237580993520474
2014-06-02,0.0011417991264439653,-0.0031914893617022155,-0.007376395534290259,0.0
2014-06-03,-0.0005182897941088394,0.002619578926942978,-0.00040168708576016066,0.028953229398663627
2014-06-04,0.002022854116892292,-0.0006773756531837094,0.0014064697609001975,0.0
2014-06-05,0.006521942366892297,-0.0009683354313934078,-0.0010032102728732006,0.008658008658008587
2014-06-06,0.004782830900379231,0.0014539110206455153,0.007431211086563527,0.0
2014-06-09,0.0010236780060224326,0.017131242740998864,0.0007974481658692412,0.0021459227467810482
2014-06-10,0.00010232280440192199,-0.0006660957274717827,-0.0011952191235059528,0.0
2014-06-11,-0.0034765731608654704,0.00019043991620648626,0.007179896290386845,-0.03426124197002145
2014-06-12,-0.007079816376005632,0.020563594821020548,-0.0005940594059405946,0.0
2014-06-13,0.0030483575301074595,0.0027052238805969075,0.008916187834357103,0.04212860310421296
2014-06-16,0.0008241812758968958,0.0002790957298353103,0.006873527101335375,0.0021276595744681437
2014-06-17,0.0027796001059892106,-0.0053013392857141906,-0.01345816266822708,-0.006369426751592355
2014-06-18,0.007339535138521924,-0.0028985507246377384,0.003558718861210064,0.0
2014-06-19,0.0011211412970280055,0.004126031507877048,0.010244286840031425,-0.002136752136752129
2014-06-20,0.0020285091302432168,0.008124766529697514,0.021840873634945357,-0.02997858672376863
2014-06-23,-0.00030638370828139916,-0.010375173691523853,0.0026717557251907387,0.0
2014-06-24,-0.006023975411971749,-0.0017785266310961223,0.007232584697373534,-0.008830022075055233
2014-06-25,0.004519831516270889,0.0037509377344335793,-0.008314436885865417,0.020044543429843964
2014-06-26,-0.0007158151789817824,-0.005138266068759445,-0.0003810975609755962,0.0
2014-06-27,0.0019443186872083462,-0.00028171659310738395,0.0028593213877239343,-0.04148471615720528
2014-06-30,-0.000510754665870139,-0.0036633477362389977,-0.0017107013875689026,0.0
2014-07-01,0.0066935759750383905,-9.427736400480224e-05,0.009710586443259617,0.018223234624145768
2014-07-02,0.0010148145914281592,-0.008297190269658694,0.0007542900245143258,0.0
2014-07-03,0.004918127561971852,-0.00399315459212779,-0.003203316374599585,-0.03579418344519014
2014-07-04,,,-0.0007561436672968158,
2014-07-07,-0.0034812685443789126,-0.005441008018327698,-0.006242905788876318,0.0
2014-07-08,-0.006430308035628718,-0.001247720510605621,0.0038073481819911326,-0.030162412993039456
2014-07-09,0.00448453173590857,-0.01085911973861231,0.003223971173904827,-0.0023923444976076125
2014-07-10,-0.003957292662501222,0.006606431555425951,0.0156899810964084,-0.004796163069544224
2014-07-11,0.0013752841928542647,-0.020557861210307893,-0.005025125628140725,-0.004819277108433884
2014-07-14,0.005035529820466733,0.002463539613716925,-0.011410400299289192,0.0
2014-07-15,-0.001872499994540311,-0.011501032143910406,-0.007000946073793757,0.0
2014-07-16,0.0037012816686037286,0.013126491646777927,-0.011051829268292734,0.007263922518159882
2014-07-17,-0.011365903914794862,0.019238319591676545,0.004046242774566444,-0.028846153846153855
2014-07-18,0.01021922298761635,-9.630200308174963e-05,0.005757052389176787,0.00990099009900991
2014-07-21,-0.0018716260152910058,0.0145430029856497,0.001908032818164429,-0.05147058823529416
2014-07-22,0.0043581027009100826,-0.007119802544142795,-0.004380118072748074,-0.015503875968992276
2014-07-23,0.002219966061567602,-0.007457691939956046,0.00038255547054322214,0.005249343832020914
2014-07-24,5.0467349379523796e-05,-0.01011463250168576,-0.005736137667303964,0.0
2014-07-25,-0.004681613048928002,0.024036590112884282,-0.005769230769230749,0.007832898172323688
2014-07-28,0.00040469398008258217,0.004276347049320561,0.009671179883945946,-0.005181347150259086
2014-07-29,-0.004297620160425897,-0.007286146858440645,0.0019157088122605526,-0.01302083333333326
2014-07-30,0.00015236414288555267,-0.005909827471165641,-0.007648183556405397,-0.0026385224274406704
2014-07-31,-0.019748372888470866,-0.05810720107392853,-0.0019267822736031004,0.0
2014-08-01,-0.00305516514421289,-0.0037666700600631486,-0.008108108108108136,-0.002645502645502562
2014-08-04,0.007220690662463225,0.00408747189863079,0.007006617360840739,0.02652519893899208
2014-08-05,-0.009696416136182773,-0.009362914716059434,-0.0005798221878623444,0.0
2014-08-06,0.0003125682878726277,-0.004212040271214246,-0.003287565267839909,0.012919896640826822
2014-08-07,-0.005414659572938407,0.00422985659754449,0.010477299185098987,0.017857142857143016
2014-08-08,0.01156892299212453,0.0027737826176288394,0.011904761904761862,-0.01253132832080206
2014-08-11,0.0028978469235274584,0.004917528941706939,-0.007020872865275196,0.015228426395939021
2014-08-12,-0.0013931375621214492,-0.007442144968906161,0.002102044716223883,-0.015000000000000013
2014-08-13,0.006768977759832762,0.002156943303204484,-0.001334858886346324,-0.010152284263959421
2014-08-14,0.0047217940738970565,-0.020805575484267536,0.004391827382088875,-0.012820512820512775
2014-08-15,-0.00020433058755986444,0.018421603516851404,-0.001064638783270011,-0.012987012987013102
2014-08-18,0.008379351032148152,-0.008838643371017474,-0.0082597442143727,-0.0052631578947368585
2014-08-19,0.005218899348608863,-0.021671505599336394,-0.0019190174630588919,0.015873015873015817
2014-08-20,0.0026714473627740265,0.021727609962904237,-0.004422226494904868,0.01041666666666674
2014-08-21,0.0029156438258712836,-0.02520746887966807,-0.010814986481266886,0.0
2014-08-22,-0.001553750611379523,-0.003831009896775539,0.0003904724716907726,0.0
2014-08-25,0.005070546277973431,0.01901506249332341,,0.015463917525773141
2014-08-26,0.0006495539259918637,0.0040884788761925694,0.004293520686963204,0.012690355329949332
2014-08-27,-0.0003995042568081253,0.0004176237210271605,-0.0011659541391372263,0.007518796992481036
2014-08-28,-0.0005493514081108541,0.006470465456063446,0.0023346303501945442,0.00995024875621886
2014-08-29,0.0028481962405135786,0.014724180837826673,-0.0017468944099379158,-0.004926108374384119
2014-09-01,,,0.0011666342601595048,
2014-09-02,-0.0004982281271236344,-0.05048027794808907,-0.0073800738007380184,-0.007425742574257432
2014-09-03,-0.0005485309670550942,0.027765820060266844,-0.007239287810604567,-0.0174563591022443
2014-09-04,-0.0014464993498864986,-0.010366492146596795,0.0019708316909736734,-0.0076142131979695105
2014-09-05,0.004495335838295311,-0.012591260184107611,-0.0055074744295829925,-0.01278772378516635
2014-09-08,-0.0025855514312139727,-0.0072867552507500655,0.0025712025316455556,0.0
2014-09-09,-0.006331407684271428,0.0009715025906735786,-0.008877490629315421,0.0181347150259068
2014-09-10,0.0037629788003317177,-0.010999676480103582,-0.0013933121019108485,0.012722646310432628
2014-09-11,0.0011495489615194199,0.012866644858794185,-0.005780346820809301,-0.01005025125628145
2014-09-12,-0.005841326135323177,-0.00764344924103777,-0.007818765036086583,-0.030456852791878153
2014-09-15,-0.0007531471147363966,0.0073768713386850315,-0.002020610224287789,0.02617801047120416
2014-09-16,0.00753823209009874,0.022076243807882756,0.003239522170479958,-0.017857142857142794
2014-09-17,0.0013468010123030005,-0.006111052576124765,-0.001816347124117046,0.03116883116883118
2014-09-18,0.005330186756614896,-0.013357362450970078,-0.010917913465426587,0.005037783375314797
2014-09-19,-0.0009002666259639858,-0.0068765445363703215,-0.00040883074407194187,0.0
2014-09-22,-0.007722995157375401,-0.010494428215947371,-0.006952965235173858,-0.027568922305764465
2014-09-23,-0.005724200306280625,0.0009840367373714631,0.00906095551894559,0.005154639175257714
2014-09-24,0.007827829140675924,0.022392135445111983,-0.0008163265306122547,-0.015384615384615441
2014-09-25,-0.01613547864869702,-0.00010683760683749544,-0.011029411764705843,0.013020833333333481
2014-09-26,0.007945231182684864,0.020942408376963373,0.009706732755059955,0.0
2014-09-29,-0.0018189721213096588,-0.010675039246467732,-0.003681734506033929,0.0
2014-09-30,-0.0026322385200321374,-0.03554427165979057,-0.006364196263600852,0.06426735218508983
2014-10-01,-0.0135519554373007,-0.004716463749040334,-0.0012396694214875659,0.0
2014-10-02,0.0001542789194559635,0.0030857394754242318,0.004964832436905153,-0.033816425120772875
2014-10-03,0.011009311230061769,-0.013843111404086894,-0.0057636887608069065,-0.015000000000000013
2014-10-06,-0.0011702488954047352,0.006350267379679142,-0.011801242236024856,-0.012690355329949221
2014-10-07,-0.015436499349974375,-0.01594154765858513,0.011942174732872513,-0.0025706940874036244
2014-10-08,0.01748953384750518,-0.017999775002812357,0.010351966873705987,0.0
2014-10-09,-0.019833277675212813,-0.01752778096001839,0.006147540983606481,-0.002577319587628857
2014-10-10,-0.011414295202627489,0.0012826492537312273,-0.004276985743380868,-0.0025839793281654533
2014-10-13,-0.016426792987796923,-0.001630371491789906,0.004704438535487743,0.002590673575129543
2014-10-14,0.0015472065481956232,-0.04677475796104058,0.004071661237784907,0.010335917312661591
2014-10-15,-0.006766052906089004,0.0012236906510032508,-0.00770478507704786,-0.025575447570332477
2014-10-16,-0.000858219406959293,0.006233194817893084,0.014303228442991367,-0.002624671916010568
2014-10-17,0.011810586460254457,0.005708733147090861,-0.00241740531829171,-0.018421052631578894
2014-10-20,0.009709973531959903,-0.00048309178743954906,0.0024232633279483995,-0.01072386058981234
2014-10-21,0.019810748128437528,0.005920734654422333,0.00866236905721185,-0.01897018970189701
2014-10-22,-0.007110900682590238,-0.03279279279279279,-0.00399440782903937,0.01933701657458564
2014-10-23,0.011625077739717327,0.028440139095876837,-0.005013033888109031,-0.024390243902438935
2014-10-24,0.007694891892175981,-0.018596787827557137,-0.007053607416364405,-0.019444444444444486
2014-10-27,-0.0013744803332326194,-0.00012304663467443966,-0.0010148163182464032,0.008498583569405138
2014-10-28,0.011470469562452124,0.0012306177701204568,-0.00182852498984154,-0.008426966292134908
2014-10-29,-0.0015121352580467207,0.010939036381514278,-0.00020354162426217126,0.019830028328611915
2014-10-30,0.006410352628183791,-0.014468085106382977,-0.01811889250814336,0.04444444444444429
2014-10-31,0.011435691511085366,-0.006538366641993587,-0.02695417789757415,0.015957446808510634
2014-11-03,0.0005454293585012149,-0.021855209238793027,-0.0021308331557639004,0.0
2014-11-04,-0.0034692601785475397,-0.02056620540815024,-0.0012812299807815064,-0.03926701570680624
2014-11-05,0.006315984239165573,0.020220349967595475,-0.02052597819114821,0.043596730245231585
2014-11-06,0.0040031658901624745,-0.01067208740947767,-0.0006548788474132206,0.023498694516971286
2014-11-07,0.0009353434679286732,0.010787209451650126,0.000436871996505106,0.0
2014-11-10,0.0031473956925525126,-0.0162622284334899,0.02358078602620095,0.06632653061224492
2014-11-11,0.0009805359523504809,0.005424254165052211,-0.01770477815699656,0.0
2014-11-12,-0.0010772336213400457,-0.008863198458574195,0.01042345276872969,0.004784688995215447
2014-11-13,0.001127317549591611,-0.03926905132192848,-0.0019342359767892114,0.0
2014-11-14,0.00024506393183187924,0.024011871037366905,-0.006029285099052539,-0.03571428571428581
2014-11-17,0.0006364115576804608,-0.0035568436306151474,0.02859618717504331,0.051851851851851816
2014-11-18,0.005773855286790308,-0.01441036488630354,0.012636899747261898,0.016431924882629234
2014-11-19,-0.0016056433001282455,0.0,-0.0010399334442595665,0.018475750577367167
2014-11-20,0.0017543327220443938,0.014486921529174968,-0.0056214865708932304,0.0
2014-11-21,0.005350774418242166,0.011767817003834447,-0.0006281407035175768,-0.020408163265306034
2014-11-24,0.0028062230562062584,-0.010193413486670133,0.002304630211606984,-0.05324074074074081
2014-11-25,-0.000723584502761665,-0.02244520728809074,0.005225752508361214,0.0
2014-11-26,0.0025589472780764844,-0.004592112371690993,-0.005406529423996664,0.014669926650366927
2014-11-27,,,0.0006272214091573858,
2014-11-28,-0.002118964168397852,-0.10529172320217106,-0.010029251984956078,0.036144578313252795
2014-12-01,-0.006949793035440854,0.04610251744009708,-0.004854368932038833,0.0
2014-12-02,0.006463709018923902,-0.028848941722238508,0.015482502651113395,-0.12325581395348828
2014-12-03,0.003863082884690394,0.004627556351694206,0.005221386800334127,-0.037135278514588865
2014-12-04,-0.0011062451476119284,-0.008469539375928536,0.0006233118637024582,0.0
2014-12-05,0.00163729946542146,-0.012588041360707347,0.00041528239202648365,-0.05785123966942152
2014-12-08,-0.006682646753508714,-0.041887995143420786,-0.0076795350767953074,0.0
2014-12-09,-0.0006777259017708426,0.009662600982100367,0.009412256850031442,0.06140350877192979
2014-12-10,-0.016031454494319308,-0.043144022591779074,0.018027351844177364,0.005509641873278293
2014-12-11,0.005069812687631847,-0.01606820790293495,-0.007123956849175661,0.008219178082191858
2014-12-12,-0.016161274558981975,-0.036660556573904324,0.003280032800327959,0.0625
2014-12-15,-0.00686957527150267,-0.03200138384362572,-0.01042092357989377,-0.04859335038363166
2014-12-16,-0.00801937607386094,0.00017869907076484282,-0.009498244889531327,-0.037634408602150615
2014-12-17,0.01960466788459536,0.008218688583169653,-0.00020846362309778765,0.03910614525139677
2014-12-18,0.0247287626678665,-0.03987240829346095,0.009799833194328533,-0.0026881720430108613
2014-12-19,0.004254515124448632,0.050387596899224674,-0.010943629981416514,0.0
2014-12-22,0.004599973285755787,-0.02916886311720257,-0.0018789144050104234,-0.1778975741239892
2014-12-23,0.0013497103040529534,0.027692307692307683,-0.013177159590043952,-0.01967213114754085
2014-12-24,9.616495579778395e-05,-0.019020781965480738,-0.002119542178889322,0.0
2014-12-25,,,,
2014-12-26,0.003224695569522984,-0.019928186714542218,,-0.08361204013377921
2014-12-29,0.0013432716412593582,-0.020699761861146748,0.014443500424808908,0.12043795620437936
2014-12-30,-0.005366036163321097,0.012719790497568217,-0.006281407035175879,0.0228013029315961
2014-12-31,-0.009922911927983669,-0.012744735869966717,0.01074589127686476,0.0
2015-01-01,,,,
2015-01-02,-0.0005350738340342831,-0.013657623947614717,-0.012507817385866149,-0.04140127388535042
2015-01-05,-0.018059732420624308,-0.050644916540212526,0.006544226303567768,0.06976744186046524
2015-01-06,-0.009419025950252902,-0.04135864135864131,0.01593959731543615,-0.07453416149068326
2015-01-07,0.012461161646728947,0.01479783243017918,0.0022708505367465825,0.033557046979865834
2015-01-08,0.017745095451656923,0.002259190798931998,-0.0059732234809475315,-0.051948051948051965
2015-01-09,-0.008013590444238883,-0.009221311475409721,0.003937007874015741,0.013698630136986356
2015-01-12,-0.007833473000841584,-0.047362978283350565,0.008875128998967918,-0.020270270270270285
2015-01-13,-0.0028127561662102396,-0.003039513677811523,0.013911620294599025,0.006896551724137945
2015-01-14,-0.00603723938556211,0.05596689895470375,-0.008272800645682032,0.07876712328767121
2015-01-15,-0.009160554477214533,-0.04372035471231195,0.00528992878942014,0.053968253968254
2015-01-16,0.013114210608476728,0.04571921500970455,0.0186197126087837,-0.06325301204819278
2015-01-19,,,0.013709517186568654,
2015-01-20,0.0021326652562974058,-0.03505877500515575,0.013132105056840482,-0.054662379421221874
2015-01-21,0.005048050145504357,0.02265441333618301,0.00444960340491396,0.0
2015-01-22,0.014871009669845447,-0.04012539184952979,-0.008474576271186418,0.003401360544217802
2015-01-23,-0.005482796856951744,-0.014587415632484224,0.005050505050504972,0.003389830508474523
2015-01-26,0.0023415862365099294,-0.010163499779054397,-0.008310784692694195,-0.013513513513513487
2015-01-27,-0.01319054287648147,0.023214285714285854,-0.002923406743324919,0.013698630136986356
2015-01-28,-0.01282439533818358,-0.03839441535776622,0.006254886630179923,-0.023648648648648574
2015-01-29,0.009243832410203323,0.0009074410163338875,-0.008935508935508985,-0.0034602076124568004
2015-01-30,-0.012575044634323906,0.08318223028105165,-0.009408075264602078,0.0
2015-02-02,0.012384194465980602,0.030550324335635093,0.008508112386228728,0.0
2015-02-03,0.014461164601818677,0.07695431472081227,0.005297233666862855,-0.07291666666666663
2015-02-04,-0.0038078836248652825,-0.08653846153846145,-0.00917252146760339,0.022471910112359605
2015-02-05,0.010095213159186711,0.04189886480908145,-0.004333267677762431,-0.02564102564102555
2015-02-06,-0.002765562907150576,0.023375594294770208,0.0001978239366964285,0.0
2015-02-09,-0.004475809829277089,0.02574525745257472,-0.017207278481012667,-0.015037593984962405
2015-02-10,0.010653522852404729,-0.0552934515946405,-0.003823706983296482,0.01908396946564883
2015-02-11,0.0005800889358482664,-0.02516979624450666,-0.0016161616161616266,0.07116104868913853
2015-02-12,0.009616890857002458,0.04856557377049198,-0.008296236341562069,0.0
2015-02-13,0.004116182316789008,0.029118624193863463,0.0004080799836767568,-0.038461538461538436
2015-02-16,,,0.006322659596165625,
2015-02-17,0.001573169083213699,0.017090770983668957,-0.009525739764896679,0.0
2015-02-18,9.524121558124321e-05,-0.02669902912621358,-0.012482095355023537,0.06181818181818177
2015-02-19,-0.000713771967800314,-0.01937464032227132,0.009324492333195211,0.0
2015-02-20,0.006000624380412045,-0.022887323943661886,-0.01170190925887904,0.03424657534246589
2015-02-23,-0.00014194202512152199,-0.007807807807807765,-0.0083090984628168,0.06622516556291402
2015-02-24,0.002840643685285249,-0.021791767554479535,0.0016757436112275759,0.0
2015-02-25,-0.0008497481588466416,0.0365099009900991,0.00920117105813456,-0.0031055900621118626
2015-02-26,-0.0011814208413877259,-0.05174129353233836,0.011189390799834165,0.0
2015-02-27,-0.0034061403641040267,0.04596012591815324,-0.012295081967213073,-0.13084112149532712
2015-03-02,0.006313494579926582,-0.005016051364366003,0.009751037344398306,0.0
2015-03-03,-0.004104080822685541,0.016938898971566863,-0.007396753647010423,0.07526881720430101
2015-03-04,-0.004215701472429334,0.02181241324608374,-0.002897950734837562,0.09000000000000008
2015-03-05,0.0010942581223774006,-0.014942751795070874,-0.0037367656217562883,0.0
2015-03-06,-0.014064527974722019,-0.022655634357761967,-0.002708897687018097,-0.11620795107033632
2015-03-09,0.004144667962182158,0.006853456964321714,-0.01901379022147931,-0.04844290657439454
2015-03-10,-0.01622211899684811,-0.03063063063063065,-0.010862619808306717,0.0036363636363636598
2015-03-11,-0.002341472501103503,-0.0074349442379182396,-0.0019379844961240345,0.0
2015-03-12,0.012713699967960457,-0.019558884727424175,0.0021574973031284195,0.021739130434782705
2015-03-13,-0.006132067650834294,-0.04753820033955847,-0.004090419806243251,-0.03546099290780125
2015-03-16,0.013360471312594102,-0.02116755793226388,0.0004323389537397304,-0.014705882352941235
2015-03-17,-0.0029724018599723845,-0.012292283177782859,-0.0019446845289542436,0.05223880597014907
2015-03-18,0.01202151635353621,0.02857801336713539,-0.004979432777657555,-0.007092198581560294
2015-03-19,-0.004561476971770118,-0.013667936365673317,0.01305483028720622,0.021428571428571352
2015-03-20,0.00882589546258794,0.044979554747841766,0.006658075601374547,0.0
2015-03-23,-0.0019486167479672023,0.0304347826086957,0.008235545124813282,-0.04895104895104885
2015-03-24,-0.0056190040758847815,-0.007805907172995674,0.010030472320974981,0.025735294117646967
2015-03-25,-0.014653803290224587,0.03657240059536471,-0.0005866331447726969,-0.007168458781361964
2015-03-26,-0.002381295715496057,0.0545641025641026,0.014129386608528138,0.0
2015-03-27,0.002289527679834258,-0.05018478895156586,-0.009426161733090854,0.04332129963898912
2015-03-30,0.012199881337042084,-0.0034814663116936595,-0.008848080133555869,-0.08650519031141868
2015-03-31,-0.00873959575206884,-0.01931771475544586,-0.00686373589354905,0.0037878787878786735
2015-04-01,-0.0035361839433684095,0.050293378038558156,0.0016959932160272029,-0.011320754716981019
2015-04-02,0.003597317374518072,-0.019752593774940097,0.017142857142857126,0.003816793893129722
2015-04-03,,,,
2015-04-06,0.00673339102426862,0.060044779157337524,,0.0
2015-04-07,-0.0026464903682924534,0.03590629800307221,0.005826050769871083,0.03041825095057038
2015-04-08,0.0033771192810334583,-0.06506024096385554,0.0021514273893255,0.0
2015-04-09,0.0044233652462613016,0.006938937351308461,-0.012468004293617274,0.0036900369003691758
2015-04-10,0.005457075057566874,0.016538688718251704,0.004933110367893123,-0.05147058823529416
2015-04-13,-0.004522802974417095,0.006197946930079468,-0.003369664697562391,0.0
2015-04-14,0.0019131219230348329,0.025986525505293345,-0.0053429060399882156,0.0
2015-04-15,0.004487048857137355,0.055347091932457904,-0.0013429015065677952,0.015503875968992276
2015-04-16,-0.000285187527705566,0.007822222222222175,0.012396520569819769,-0.003816793893129833
2015-04-17,-0.011503512407135985,-0.01728699947080603,-4.150755437482001e-05,0.02298850574712641
2015-04-20,0.009136832007495599,0.01184706515885825,-0.0010792412104104754,-0.03745318352059923
2015-04-21,-0.0011914487247968175,-0.014014546744722356,-0.004612507791398213,0.0077821011673151474
2015-04-22,0.004914131076634964,0.01061532925512787,0.003924188027051967,0.015444015444015413
2015-04-23,0.002516337674127067,0.007477301050382801,-0.012183965402528307,-0.01520912547528519
2015-04-24,0.0023203989450224505,-0.010779289627142696,0.0037044832666808247,0.0
2015-04-27,-0.004157636069477055,-0.007502679528402889,-0.007884913811181504,-0.03474903474903468
2015-04-28,0.003178719612578096,0.026817854571634214,0.01576833650391052,0.020000000000000018
2015-04-29,-0.0041145769150644496,0.02629272567922869,0.0028300316297651396,0.0
2015-04-30,-0.010020446212448242,0.018274978650725915,-0.00041500664010629684,0.0039215686274509665
2015-05-01,0.010841460780365075,-0.008721905400872143,-0.021008054471477133,0.046875
2015-05-04,0.0028474846869299686,-0.003045685279187804,,0.014925373134328401
2015-05-05,-0.011452028087794774,0.0247793618465717,0.007124681933842414,0.014705882352941124
2015-05-06,-0.004116687260412255,0.00910897648227893,0.0032423783055415267,0.0
2015-05-07,0.003989669080359359,-0.03183981618250442,-0.00692549842602308,-0.007246376811594013
2015-05-08,0.013165938975766789,0.007119850822173257,0.001901944209636408,0.014598540145985162
2015-05-11,-0.00477261815066532,-0.003029792964147404,-0.00042185192997257204,0.02517985611510798
2015-05-12,-0.0029914049336202675,0.025156170859361948,-0.0002532179784764388,0.0
2015-05-13,0.0001906103785209723,-0.0036231884057971175,0.007218540250749195,0.0
2015-05-14,0.01042752372187472,-0.010082644628099158,0.018231349538977426,0.007017543859649145
2015-05-15,0.001083933428929429,-0.0026715645349808526,0.0012759827124921852,0.03135888501742157
2015-05-18,0.003106611302170492,-0.0048551816507617085,0.009742662172161687,0.016891891891891886
2015-05-19,-0.00032828141723006965,-0.03600269179004034,-0.006920978707812608,0.0
2015-05-20,-0.0007043054306916652,0.02897033158813267,-0.010576804821055275,0.00996677740863805
2015-05-21,0.0029124842508716497,0.020691994572591632,0.002361715351149707,-0.02631578947368418
2015-05-22,-0.0023887390032201195,-0.02160186108341633,0.0011574074074074403,0.0
2015-05-25,,,,
2015-05-26,-0.010751949126275973,-0.02700407608695654,-0.014037985136250986,-0.04729729729729737
2015-05-27,0.009492363715630336,0.003840111712340777,-0.0051507537688443294,0.0
2015-05-28,-0.0011282681383982807,0.003129890453834161,0.001346971418950238,-0.014184397163120588
2015-05-29,-0.006212946026696198,0.04437510833766689,0.0007986884694606289,0.0
2015-06-01,0.0020363900823845427,-0.00016597510373439484,-0.0026041666666667407,0.0
2015-06-02,-0.0009924302550445852,0.017596281540504632,0.0012212583171902214,-0.0539568345323741
2015-06-03,0.002649651445352008,-0.026590538336052183,-0.0018086225026289204,0.0076045627376426506
2015-06-04,-0.008446691173632948,-0.027987263281380903,-0.003497387493679338,-0.01886792452830177
2015-06-05,-0.0017131788750542887,0.019137931034482802,-0.005539346272569579,0.0
2015-06-08,-0.006435699265232242,-0.016240906783962172,-0.0021260311250956843,0.0
2015-06-09,0.00014392969826881874,0.03439380911435941,0.006476904721322674,0.04615384615384621
2015-06-10,0.01204127441528935,0.020116375727348368,0.0042337002540220325,0.03308823529411753
2015-06-11,0.003270602906489284,-0.010104302477183746,-0.004637436762225944,0.02491103202846978
2015-06-12,-0.008126474858005994,-0.012841620019756306,-0.0010588733587463262,0.0
